Key;Updated;Created;Name;Arbeitsplatz;Kassentyp;NL Number;Betriebsstelle;Hostname;IP-Adresse;Modell;Seriennummer;Betriebssystem;Prozessor;Installationsdatum;Lifecycle Status;1st-Level-Service-Unit;2nd-Level-Service-Unit;External-Service-Provider;Kommentar;SCO/Bargeldabwicklung
CIOS-232712;2023-06-20T17:23:31.004Z;2023-06-20T17:23:10.956Z;PC  - Abrechnungstresor 01 - DE0647CGLY20001;CIOS-215269;CIOS-215221;CIOS-63784;CIOS-209257;DE0647CGLY20001;10.250.93.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0647CGLY20001;CIOS-209349;;14.8.2015;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232713;2023-06-20T17:23:31.097Z;2023-06-20T17:23:11.005Z;PC  - Abrechnungstresor 01 - DE0649CGLY20001;CIOS-215269;CIOS-215221;CIOS-63964;CIOS-209257;DE0649CGLY20001;10.250.98.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0649CGLY20001;CIOS-209349;;11.9.2013;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232714;2023-06-20T17:23:31.098Z;2023-06-20T17:23:11.019Z;PC  - Abrechnungstresor 01 - DE0650CGLY20001;CIOS-215269;CIOS-215221;CIOS-63929;CIOS-209257;DE0650CGLY20001;10.253.124.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0650CGLY20001;CIOS-209348;;17.12.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232715;2023-06-20T17:23:31.190Z;2023-06-20T17:23:11.065Z;PC  - Abrechnungstresor 01 - DE0651CGLY20001;CIOS-215269;CIOS-215221;CIOS-63877;CIOS-209257;DE0651CGLY20001;10.250.110.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0651CGLY20001;CIOS-209349;;20.4.2015;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232716;2023-06-20T17:23:31.191Z;2023-06-20T17:23:11.080Z;PC  - Abrechnungstresor 01 - DE0652CGLY20001;CIOS-215269;CIOS-215221;CIOS-63822;CIOS-209257;DE0652CGLY20001;10.250.99.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0652CGLY20001;CIOS-209348;;17.10.2014;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232717;2023-06-20T17:23:31.284Z;2023-06-20T17:23:11.122Z;PC  - Abrechnungstresor 01 - DE0654CGLY20001;CIOS-215269;CIOS-215221;CIOS-63835;CIOS-209257;DE0654CGLY20001;10.250.111.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0654CGLY20001;CIOS-209349;;7.7.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232718;2023-06-20T17:23:31.285Z;2023-06-20T17:23:11.138Z;PC  - Abrechnungstresor 01 - DE0655CGLY20001;CIOS-215269;CIOS-215221;CIOS-63905;CIOS-209257;DE0655CGLY20001;10.250.103.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0655CGLY20001;CIOS-209266;;15.11.2018;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232719;2023-06-20T17:23:31.380Z;2023-06-20T17:23:11.180Z;PC  - Abrechnungstresor 01 - DE0656CGLY20001;CIOS-215269;CIOS-215221;CIOS-63770;CIOS-209257;DE0656CGLY20001;10.250.102.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0656CGLY20001;CIOS-209263;;13.12.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232720;2023-06-20T17:23:31.381Z;2023-06-20T17:23:11.198Z;PC  - Abrechnungstresor 01 - DE0658CGLY20001;CIOS-215269;CIOS-215221;CIOS-63859;CIOS-209257;DE0658CGLY20001;10.250.105.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0658CGLY20001;CIOS-209263;;14.3.2014;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232721;2023-06-20T17:23:31.477Z;2023-06-20T17:23:11.239Z;PC  - Abrechnungstresor 01 - DE0659CGLY20001;CIOS-215269;CIOS-215221;CIOS-63847;CIOS-209257;DE0659CGLY20001;10.250.107.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0659CGLY20001;CIOS-209348;;17.3.2014;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232722;2023-06-20T17:23:31.478Z;2023-06-20T17:23:11.258Z;PC  - Abrechnungstresor 01 - DE0661CGLY20001;CIOS-215269;CIOS-215221;CIOS-63923;CIOS-209257;DE0661CGLY20001;10.250.106.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0661CGLY20001;CIOS-209263;;6.3.2014;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232723;2023-06-20T17:23:31.587Z;2023-06-20T17:23:11.296Z;PC  - Abrechnungstresor 01 - DE0663CGLY20001;CIOS-215269;CIOS-215221;CIOS-63832;CIOS-209257;DE0663CGLY20001;10.250.114.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0663CGLY20001;CIOS-209266;;2.5.2018;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232724;2023-06-20T17:23:31.590Z;2023-06-20T17:23:11.316Z;PC  - Abrechnungstresor 01 - DE0665CGLY20001;CIOS-215269;CIOS-215221;CIOS-63866;CIOS-209257;DE0665CGLY20001;10.250.117.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0665CGLY20001;CIOS-209348;;16.7.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232725;2023-06-20T17:23:31.684Z;2023-06-20T17:23:11.366Z;PC  - Abrechnungstresor 01 - DE0667CGLY20001;CIOS-215269;CIOS-215221;CIOS-63953;CIOS-209257;DE0667CGLY20001;10.250.119.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0667CGLY20001;CIOS-209349;;8.12.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232726;2023-06-20T17:23:31.685Z;2023-06-20T17:23:11.381Z;PC  - Abrechnungstresor 01 - DE0669CGLY20001;CIOS-215269;CIOS-215221;CIOS-63818;CIOS-209257;DE0669CGLY20001;10.250.122.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0669CGLY20001;CIOS-209266;;23.1.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232727;2023-06-20T17:23:31.779Z;2023-06-20T17:23:11.431Z;PC  - Abrechnungstresor 01 - DE0814CGLY20001;CIOS-215269;CIOS-215221;CIOS-63764;CIOS-209257;DE0814CGLY20001;10.250.48.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0814CGLY20001;CIOS-209266;;20.5.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232728;2023-06-20T17:23:31.783Z;2023-06-20T17:23:11.444Z;PC  - Abrechnungstresor 01 - DE0851CGLY20001;CIOS-215269;CIOS-215221;CIOS-63839;CIOS-209257;DE0851CGLY20001;10.250.123.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0851CGLY20001;CIOS-209348;;10.3.2021;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232729;2023-06-20T17:23:31.872Z;2023-06-20T17:23:11.488Z;PC  - Abrechnungstresor 01 - DE0852CGLY20001;CIOS-215269;CIOS-215221;CIOS-63857;CIOS-209257;DE0852CGLY20001;10.250.125.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0852CGLY20001;CIOS-209349;;10.8.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232730;2023-06-20T17:23:31.877Z;2023-06-20T17:23:11.507Z;PC  - Abrechnungstresor 01 - DE0853CGLY20001;CIOS-215269;CIOS-215221;CIOS-63861;CIOS-209257;DE0853CGLY20001;10.250.126.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0853CGLY20001;CIOS-209263;;20.12.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232731;2023-06-20T17:23:31.965Z;2023-06-20T17:23:11.543Z;PC  - Abrechnungstresor 01 - DE0856CGLY20001;CIOS-215269;CIOS-215221;CIOS-63846;CIOS-209257;DE0856CGLY20001;10.250.130.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0856CGLY20001;CIOS-209266;;26.9.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232732;2023-06-20T17:23:31.969Z;2023-06-20T17:23:11.568Z;PC  - Abrechnungstresor 01 - DE0859CGLY20001;CIOS-215269;CIOS-215221;CIOS-63934;CIOS-209257;DE0859CGLY20001;10.250.134.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0859CGLY20001;CIOS-209266;;15.10.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232733;2023-06-20T17:23:32.062Z;2023-06-20T17:23:11.598Z;PC  - Abrechnungstresor 01 - DE0863CGLY20001;CIOS-215269;CIOS-215221;CIOS-63786;CIOS-209257;DE0863CGLY20001;10.250.138.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0863CGLY20001;CIOS-209349;;24.4.2015;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232734;2023-06-20T17:23:32.072Z;2023-06-20T17:23:11.627Z;PC  - Abrechnungstresor 01 - DE0865CGLY20001;CIOS-215269;CIOS-215221;CIOS-63836;CIOS-209257;DE0865CGLY20001;10.250.141.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0865CGLY20001;CIOS-209266;;8.5.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232735;2023-06-20T17:23:32.168Z;2023-06-20T17:23:11.655Z;PC  - Abrechnungstresor 01 - DE0866CGLY20001;CIOS-215269;CIOS-215221;CIOS-63769;CIOS-209257;DE0866CGLY20001;10.250.109.21;CIOS-209347;SN - PC  - Abrechnungstresor 01 - DE0866CGLY20001;CIOS-209349;;26.10.2015;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232736;2023-06-20T17:23:32.185Z;2023-06-20T17:23:11.685Z;PC  - Abrechnungstresor 01 - DE0868CGLY20001;CIOS-215269;CIOS-215221;CIOS-64014;CIOS-209257;DE0868CGLY20001;10.250.147.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0868CGLY20001;CIOS-209348;;18.7.2019;8;CIOS-181;CIOS-99643;CIOS-220769;Contec/Speichererweiterung am 14.09.2022;
CIOS-232737;2023-07-18T10:12:57.648Z;2023-06-20T17:23:11.712Z;PC  - Abrechnungstresor 01 - DE0870CGLY20001;CIOS-215269;CIOS-215221;CIOS-63921;CIOS-209257;DE0870CGLY20001;10.250.146.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0870CGLY20001;CIOS-209348;;24.3.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232738;2023-06-20T17:23:32.275Z;2023-06-20T17:23:11.748Z;PC  - Abrechnungstresor 01 - DE0872CGLY20001;CIOS-215269;CIOS-215221;CIOS-63788;CIOS-209257;DE0872CGLY20001;10.250.155.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0872CGLY20001;CIOS-209266;;23.11.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232739;2023-06-20T17:23:32.351Z;2023-06-20T17:23:11.769Z;PC  - Abrechnungstresor 01 - DE0874CGLY20001;CIOS-215269;CIOS-215221;CIOS-63827;CIOS-209257;DE0874CGLY20001;10.253.174.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0874CGLY20001;CIOS-209263;;9.9.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232740;2023-06-20T17:23:32.367Z;2023-06-20T17:23:11.805Z;PC  - Abrechnungstresor 01 - DE0875CGLY20001;CIOS-215269;CIOS-215221;CIOS-63950;CIOS-209257;DE0875CGLY20001;10.253.75.21;;SN - PC  - Abrechnungstresor 01 - DE0875CGLY20001;CIOS-209266;;12.12.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232741;2023-06-20T17:23:32.443Z;2023-06-20T17:23:11.824Z;PC  - Abrechnungstresor 01 - DE0877CGLY20001;CIOS-215269;CIOS-215221;CIOS-63984;CIOS-209257;DE0877CGLY20001;10.253.87.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0877CGLY20001;CIOS-209263;;2.3.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232742;2023-06-20T17:23:32.451Z;2023-06-20T17:23:11.864Z;PC  - Abrechnungstresor 01 - DE0879CGLY20001;CIOS-215269;CIOS-215221;CIOS-63919;CIOS-209257;DE0879CGLY20001;10.253.79.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0879CGLY20001;CIOS-209348;;23.7.2021;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232743;2023-06-20T17:23:32.537Z;2023-06-20T17:23:11.881Z;PC  - Abrechnungstresor 01 - DE0890CGLY20001;CIOS-215269;CIOS-215221;CIOS-63778;CIOS-209257;DE0890CGLY20001;10.250.162.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0890CGLY20001;CIOS-209263;;12.10.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232744;2023-06-20T17:23:32.545Z;2023-06-20T17:23:11.923Z;PC  - Abrechnungstresor 01 - DE0891CGLY20001;CIOS-215269;CIOS-215221;CIOS-63945;CIOS-209257;DE0891CGLY20001;10.250.166.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0891CGLY20001;CIOS-209263;;5.10.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232745;2023-06-20T17:23:32.627Z;2023-06-20T17:23:11.937Z;PC  - Abrechnungstresor 01 - DE0892CGLY20001;CIOS-215269;CIOS-215221;CIOS-63758;CIOS-209257;DE0892CGLY20001;10.250.170.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0892CGLY20001;CIOS-209263;;6.10.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232746;2023-06-20T17:23:32.635Z;2023-06-20T17:23:11.986Z;PC  - Abrechnungstresor 01 - DE0894CGLY20001;CIOS-215269;CIOS-215221;CIOS-63897;CIOS-209257;DE0894CGLY20001;10.253.94.21;CIOS-209346;SN - PC  - Abrechnungstresor 01 - DE0894CGLY20001;CIOS-209348;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232747;2023-06-20T17:23:32.716Z;2023-06-20T17:23:11.998Z;PC  - Abrechnungstresor 01 - ES0806CGLY20001;CIOS-215269;CIOS-215221;CIOS-63983;CIOS-209257;ES0806CGLY20001;;;SN - PC  - Abrechnungstresor 01 - ES0806CGLY20001;;;;8;CIOS-181;;;;
CIOS-232748;2023-06-20T17:23:32.724Z;2023-06-20T17:23:12.042Z;PC  - Abrechnungstresor 01 - ES0807CGLY20001;CIOS-215269;CIOS-215221;CIOS-63755;CIOS-209257;ES0807CGLY20001;;;SN - PC  - Abrechnungstresor 01 - ES0807CGLY20001;;;;8;CIOS-181;;;;
CIOS-232749;2023-06-20T17:23:32.780Z;2023-06-20T17:23:12.051Z;PC  - Abrechnungstresor 01 - ES0808CGLY20001;CIOS-215269;CIOS-215221;CIOS-63915;CIOS-209257;ES0808CGLY20001;;;SN - PC  - Abrechnungstresor 01 - ES0808CGLY20001;;;;8;CIOS-181;;;;
CIOS-232750;2023-06-20T17:23:32.845Z;2023-06-20T17:23:12.096Z;PC  - Abrechnungstresor 01 - ES0809CGLY20001;CIOS-215269;CIOS-215221;CIOS-63990;CIOS-209257;ES0809CGLY20001;;;SN - PC  - Abrechnungstresor 01 - ES0809CGLY20001;;;;8;CIOS-181;;;;
CIOS-232751;2023-06-20T17:23:32.787Z;2023-06-20T17:23:12.102Z;PC  - Abrechnungstresor 01 - ES0810CGLY20001;CIOS-215269;CIOS-215221;CIOS-64020;CIOS-209257;ES0810CGLY20001;;;SN - PC  - Abrechnungstresor 01 - ES0810CGLY20001;;;;8;CIOS-181;;;;
CIOS-232752;2023-06-20T17:23:32.910Z;2023-06-20T17:23:12.154Z;PC  - Abrechnungstresor 02 - DE0507CGLY20002;CIOS-215270;CIOS-215221;CIOS-63828;CIOS-209255;DE0507CGLY20002;10.250.212.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0507CGLY20002;CIOS-209348;;16.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232753;2023-06-20T17:23:32.851Z;2023-06-20T17:23:12.155Z;PC  - Abrechnungstresor 02 - DE0530CGLY20002;CIOS-215270;CIOS-215221;CIOS-63947;CIOS-209255;DE0530CGLY20002;10.250.21.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0530CGLY20002;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232754;2023-06-20T17:23:32.964Z;2023-06-20T17:23:12.210Z;PC  - Abrechnungstresor 02 - DE0531CGLY20002;CIOS-215270;CIOS-215221;CIOS-63968;CIOS-209255;DE0531CGLY20002;10.250.37.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0531CGLY20002;CIOS-209262;;29.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232755;2023-06-20T17:23:33.006Z;2023-06-20T17:23:12.210Z;PC  - Abrechnungstresor 02 - DE0539CGLY20002;CIOS-215270;CIOS-215221;CIOS-63809;CIOS-209255;DE0539CGLY20002;10.250.172.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0539CGLY20002;CIOS-209266;;30.8.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232756;2023-06-20T17:23:33.061Z;2023-06-20T17:23:12.266Z;PC  - Abrechnungstresor 02 - DE0555CGLY20002;CIOS-215270;CIOS-215221;CIOS-63881;CIOS-209255;DE0555CGLY20002;10.253.80.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0555CGLY20002;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232757;2023-06-20T17:23:33.101Z;2023-06-20T17:23:12.267Z;PC  - Abrechnungstresor 02 - DE0557CGLY20002;CIOS-215270;CIOS-215221;CIOS-63908;CIOS-209255;DE0557CGLY20002;10.253.104.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0557CGLY20002;CIOS-209266;;30.8.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232758;2023-06-20T17:23:33.191Z;2023-06-20T17:23:12.320Z;PC  - Abrechnungstresor 02 - DE0560CGLY20002;CIOS-215270;CIOS-215221;CIOS-63840;CIOS-209255;DE0560CGLY20002;10.250.244.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0560CGLY20002;CIOS-209263;;22.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232759;2023-08-03T07:33:15.145Z;2023-06-20T17:23:12.322Z;PC  - Abrechnungstresor 02 - DE0561CGLY20002;CIOS-215270;CIOS-215221;CIOS-63940;CIOS-209255;DE0561CGLY20002;10.253.148.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0561CGLY20002;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232760;2023-06-20T17:23:33.234Z;2023-06-20T17:23:12.377Z;PC  - Abrechnungstresor 02 - DE0574CGLY20002;CIOS-215270;CIOS-215221;CIOS-63793;CIOS-209255;DE0574CGLY20002;10.250.132.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0574CGLY20002;CIOS-209263;;7.4.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232761;2023-06-20T17:23:33.285Z;2023-06-20T17:23:12.379Z;PC  - Abrechnungstresor 02 - DE0580CGLY20002;CIOS-215270;CIOS-215221;CIOS-63736;CIOS-209255;DE0580CGLY20002;10.250.8.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0580CGLY20002;CIOS-209263;;30.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232762;2023-06-20T17:23:33.328Z;2023-06-20T17:23:12.433Z;PC  - Abrechnungstresor 02 - DE0583CGLY20002;CIOS-215270;CIOS-215221;CIOS-63906;CIOS-209255;DE0583CGLY20002;10.253.100.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0583CGLY20002;CIOS-209263;;23.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232763;2023-06-20T17:23:33.377Z;2023-06-20T17:23:12.438Z;PC  - Abrechnungstresor 02 - DE0586CGLY20002;CIOS-215270;CIOS-215221;CIOS-63735;CIOS-209255;DE0586CGLY20002;10.253.252.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0586CGLY20002;CIOS-209263;;8.9.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232764;2023-06-20T17:23:33.421Z;2023-06-20T17:23:12.490Z;PC  - Abrechnungstresor 02 - DE0603CGLY20002;CIOS-215270;CIOS-215221;CIOS-63816;CIOS-209255;DE0603CGLY20002;10.250.39.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0603CGLY20002;CIOS-209263;;8.7.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232765;2023-06-20T17:23:33.475Z;2023-06-20T17:23:12.497Z;PC  - Abrechnungstresor 02 - DE0609CGLY20002;CIOS-215270;CIOS-215221;CIOS-63779;CIOS-209255;DE0609CGLY20002;10.250.34.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0609CGLY20002;CIOS-209263;;9.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232766;2023-10-31T14:53:30.238Z;2023-06-20T17:23:12.547Z;PC  - Abrechnungstresor 02 - DE0614CGLY20002;CIOS-215270;CIOS-215221;CIOS-63900;CIOS-209257;DE0614CGLY20002;10.250.53.21;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0614CGLY20002;CIOS-209348;;5.8.2019;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232767;2023-06-20T17:23:33.570Z;2023-06-20T17:23:12.555Z;PC  - Abrechnungstresor 02 - DE0619CGLY20002;CIOS-215270;CIOS-215221;CIOS-63833;CIOS-209257;DE0619CGLY20002;10.250.62.22;CIOS-209347;SN - PC  - Abrechnungstresor 02 - DE0619CGLY20002;CIOS-209349;;11.8.2016;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232768;2023-07-14T09:43:51.325Z;2023-06-20T17:23:12.603Z;PC  - Abrechnungstresor 02 - DE0620CGLY20002;CIOS-215270;CIOS-215221;CIOS-63831;CIOS-209255;DE0620CGLY20002;10.250.54.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0620CGLY20002;CIOS-209263;;24.7.2017;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232769;2023-06-20T17:23:33.668Z;2023-06-20T17:23:12.612Z;PC  - Abrechnungstresor 02 - DE0643CGLY20002;CIOS-215270;CIOS-215221;CIOS-63762;CIOS-209255;DE0643CGLY20002;10.250.97.22;CIOS-209347;SN - PC  - Abrechnungstresor 02 - DE0643CGLY20002;CIOS-209349;;9.1.2014;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232770;2023-06-20T17:23:33.711Z;2023-06-20T17:23:12.658Z;PC  - Abrechnungstresor 02 - DE0661CGLY20002;CIOS-215270;CIOS-215221;CIOS-63923;CIOS-209255;DE0661CGLY20002;10.250.106.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0661CGLY20002;CIOS-209263;;14.7.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232771;2023-06-20T17:23:33.762Z;2023-06-20T17:23:12.669Z;PC  - Abrechnungstresor 02 - DE0874CGLY20002;CIOS-215270;CIOS-215221;CIOS-63827;CIOS-209255;DE0874CGLY20002;10.253.174.22;CIOS-209346;SN - PC  - Abrechnungstresor 02 - DE0874CGLY20002;CIOS-209263;;9.9.2020;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232772;2023-06-20T17:23:33.807Z;2023-06-20T17:23:12.712Z;PC  - Abrechnungstresor 03 - DE0560CGLY20003;CIOS-215271;CIOS-215221;CIOS-63840;CIOS-209256;DE0560CGLY20003;10.250.244.23;CIOS-209347;SN - PC  - Abrechnungstresor 03 - DE0560CGLY20003;CIOS-209349;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232773;2023-06-20T17:23:36.738Z;2023-06-20T17:23:15.113Z;FCC  - Kasse 41 - 10.250.101.41;CIOS-215255;CIOS-209252;CIOS-63922;CIOS-209257;;10.250.101.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.101.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232774;2023-06-20T17:23:36.738Z;2023-06-20T17:23:15.120Z;FCC  - Kasse 41 - 10.250.100.41;CIOS-215255;CIOS-209252;CIOS-63774;CIOS-209257;;10.250.100.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.100.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232775;2023-06-20T17:23:36.826Z;2023-06-20T17:23:15.177Z;FCC  - Kasse 41 - 10.250.102.41;CIOS-215255;CIOS-209252;CIOS-63770;CIOS-209257;;10.250.102.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.102.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232776;2023-06-20T17:23:36.827Z;2023-06-20T17:23:15.181Z;FCC  - Kasse 41 - 10.250.103.41;CIOS-215255;CIOS-209252;CIOS-63905;CIOS-209257;;10.250.103.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.103.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232777;2023-06-20T17:23:36.913Z;2023-06-20T17:23:15.233Z;FCC  - Kasse 41 - 10.250.104.41;CIOS-215255;CIOS-209252;CIOS-63776;CIOS-209257;;10.250.104.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.104.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232778;2023-06-20T17:23:36.914Z;2023-06-20T17:23:15.238Z;FCC  - Kasse 41 - 10.250.105.41;CIOS-215255;CIOS-209252;CIOS-63859;CIOS-209257;;10.250.105.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.105.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232779;2023-06-20T17:23:37.006Z;2023-06-20T17:23:15.288Z;FCC  - Kasse 41 - 10.250.106.41;CIOS-215255;CIOS-209252;CIOS-63923;CIOS-209257;;10.250.106.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.106.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232780;2023-06-20T17:23:37.007Z;2023-06-20T17:23:15.294Z;FCC  - Kasse 41 - 10.250.107.41;CIOS-215255;CIOS-209252;CIOS-63847;CIOS-209257;;10.250.107.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.107.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232781;2023-06-20T17:23:37.108Z;2023-06-20T17:23:15.349Z;FCC  - Kasse 41 - 10.250.109.41;CIOS-215255;CIOS-209252;CIOS-63769;CIOS-209257;;10.250.109.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.109.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
CIOS-232782;2023-06-20T17:23:37.112Z;2023-06-20T17:23:15.352Z;FCC  - Kasse 41 - 10.250.110.41;CIOS-215255;CIOS-209252;CIOS-63877;CIOS-209257;;10.250.110.41;CIOS-215222;SN - FCC  - Kasse 41 - 10.250.110.41;;;;8;CIOS-181;CIOS-99643;CIOS-220769;;
