Key,Updated,Created,Name,Arbeitsplatz,Kassentyp,NL Number,Betriebsstelle,Hostname,IP-Adresse,Modell,Seriennummer,Betriebssystem,Prozessor,Installationsdatum,Lifecycle Status,1st-Level-Service-Unit,2nd-Level-Service-Unit,External-Service-Provider,Kommentar,SCO/Bargeldabwicklung
CIOS-234546,14/Nov/23 8:14 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0647CPOS20027,Kasse 27,Checkoutkasse,647,Drive-In,DE0647CPOS20027,10.250.93.127,HP RP9,SN - PC - Kasse 27 - DE0647CPOS20027,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234547,12/Feb/24 12:32 PM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0649CPOS20027,Kasse 27,Checkoutkasse,649,Drive-In,DE0649CPOS20027,10.250.98.127,HP RP9,SN - PC - Kasse 27 - DE0649CPOS20027,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234548,21/Nov/23 9:31 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0650CPOS20027,Kasse 27,Checkoutkasse,650,Drive-In,DE0650CPOS20027,10.253.124.127,HP RP9,SN - PC - Kasse 27 - DE0650CPOS20027,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234549,08/Nov/23 7:41 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0651CPOS20027,Kasse 27,Checkoutkasse,651,Drive-In,DE0651CPOS20027,10.250.110.127,HP EOP,8CN338073K,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,02.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234550,29/Sep/23 10:35 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0652CPOS20027,Kasse 27,Checkoutkasse,652,Drive-In,DE0652CPOS20027,10.250.99.127,HP EOP,8CN32902PJ,Windows 10 Pro,,27.09.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234551,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0661CPOS20027,Kasse 27,Checkoutkasse,661,Drive-In,DE0661CPOS20027,10.250.106.127,HP RP9,SN - PC - Kasse 27 - DE0661CPOS20027,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234552,19/Dec/23 8:03 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0863CPOS20027,Kasse 27,Checkoutkasse,863,Drive-In,DE0863CPOS20027,10.250.138.127,HP EOP,SN - PC - Kasse 27 - DE0863CPOS20027,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,18.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234553,17/Jan/24 1:54 PM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0868CPOS20027,Kasse 27,Checkoutkasse,868,Drive-In,DE0868CPOS20027,10.250.147.127,HP EOP,8CN34609WK,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,16.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234554,18/Jan/24 3:13 PM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0870CPOS20027,Kasse 27,Checkoutkasse,870,Drive-In,DE0870CPOS20027,10.250.146.127,HP EOP,8CN35009R6,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,17.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234555,21/Feb/24 1:13 PM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0872CPOS20027,Kasse 27,Checkoutkasse,872,Drive-In,DE0872CPOS20027,10.250.155.127,HP EOP,8CN350030J,Windows 10 Pro,,20.02.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234556,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0874CPOS20027,Kasse 27,Checkoutkasse,874,Drive-In,DE0874CPOS20027,10.253.174.127,HP RP9,SN - PC - Kasse 27 - DE0874CPOS20027,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234557,12/Apr/24 1:31 PM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0875CPOS20027,Kasse 27,Checkoutkasse,875,Drive-In,DE0875CPOS20027,10.253.75.127,HP RP9,SN - PC - Kasse 27 - DE0875CPOS20027,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234558,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0877CPOS20027,Kasse 27,Checkoutkasse,877,Drive-In,DE0877CPOS20027,10.253.87.127,HP RP9,SN - PC - Kasse 27 - DE0877CPOS20027,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-246412,08/Mar/24 7:28 AM,04/Mar/24 12:27 PM,PC - Kasse 27 - DE0878CPOS20027,Kasse 27,Checkoutkasse,878,Drive-In,DE0878CPOS200027,10.253.78.127,HP EOP,8cn35002h3,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,04.03.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234559,19/Apr/24 7:32 AM,20/Jun/23 5:24 PM,PC - Kasse 27 - DE0898CPOS20027,Kasse 27,Checkoutkasse,898,Drive-In,DE0898CPOS20027,10.253.98.127,HP EOP,SN - PC - Kasse 27 - DE0898CPOS20027,Windows 10,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234560,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0507CPOS20028,Kasse 28,Checkoutkasse,507,Drive-In,DE0507CPOS20028,10.250.212.128,HP RP9,SN - PC - Kasse 28 - DE0507CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234561,15/Jan/24 2:14 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0530CPOS20028,Kasse 28,Mobile Kasse,530,Drive-In,DE0530CPOS20028,10.250.21.128,HP EOP,8CN34609Q8,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,15.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234562,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0531CPOS20028,Kasse 28,Checkoutkasse,531,Drive-In,DE0531CPOS20028,10.250.37.128,HP RP9,SN - PC - Kasse 28 - DE0531CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234563,03/Nov/23 2:31 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0555CPOS20028,Kasse 28,Checkoutkasse,555,Drive-In,DE0555CPOS20028,10.253.80.128,HP EOP,8CN3460GJ4,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,19.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234564,03/Nov/23 11:44 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0559CPOS20028,Kasse 28,Checkoutkasse,559,Drive-In,DE0559CPOS20028,10.253.112.128,HP RP9,SN - PC - Kasse 28 - DE0559CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234565,03/Jan/24 1:11 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0560CPOS20028,Kasse 28,Checkoutkasse,560,Drive-In,DE0560CPOS20028,10.250.244.128,HP EOP,8CN34609VS,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,03.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234566,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0566CPOS20028,Kasse 28,Checkoutkasse,566,Drive-In,DE0566CPOS20028,10.250.156.128,HP RP9,SN - PC - Kasse 28 - DE0566CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234567,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0569CPOS20028,Kasse 28,Checkoutkasse,569,Drive-In,DE0569CPOS20028,10.250.184.128,HP RP9,SN - PC - Kasse 28 - DE0569CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234568,19/Apr/24 7:23 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0574CPOS20028,Kasse 28,Checkoutkasse,574,Drive-In,DE0574CPOS20028,10.250.132.128,HP RP9,SN - PC - Kasse 28 - DE0574CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234569,19/Apr/24 8:58 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0598CPOS20028,Kasse 28,Checkoutkasse,598,Drive-In,DE0598CPOS20028,10.250.19.128,HP EOP,8CN35002YX,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,16.04.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234570,08/Dec/23 12:11 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0603CPOS20028,Kasse 28,Checkoutkasse,603,Drive-In,DE0603CPOS20028,10.250.39.128,HP EOP,8CN3410DWX,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,27.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234571,16/Oct/23 2:50 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0609CPOS20028,Kasse 28,Checkoutkasse,609,Drive-In,DE0609CPOS20028,10.250.34.128,HP EOP,8CN2500HHB,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234572,14/Nov/23 1:46 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0613CPOS20028,Kasse 28,Checkoutkasse,613,Drive-In,DE0613CPOS20028,10.250.57.128,HP EOP,8CN33606DX,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,10.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234573,08/Dec/23 9:17 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0614CPOS20028,Kasse 28,Checkoutkasse,614,Drive-In,DE0614CPOS20028,10.250.53.128,HP EOP,DE0614CPOS20028,Windows 10 Pro,,06.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234574,04/Jan/24 3:42 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0616CPOS20028,Kasse 28,Checkoutkasse,616,Drive-In,DE0616CPOS20028,10.250.75.128,HP EOP,8CN34609WC,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,03.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234575,03/Nov/23 3:25 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0618CPOS20028,Kasse 28,Checkoutkasse,618,Drive-In,DE0618CPOS20028,10.250.55.128,HP EOP,8CN3360GFJ,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,25.10.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234576,08/Dec/23 1:41 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0620CPOS20028,Kasse 28,Checkoutkasse,620,Drive-In,DE0620CPOS20028,10.250.54.128,HP EOP,8CN3410DCG,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,30.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234577,24/Jan/24 6:59 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0622CPOS20028,Kasse 28,Checkoutkasse,622,Drive-In,DE0622CPOS20028,10.250.59.128,HP EOP,8CN34609ZL,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,23.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234578,29/Nov/23 3:46 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0623CPOS20028,Kasse 28,Checkoutkasse,623,Drive-In,DE0623CPOS20028,10.250.67.128,HP EOP,CNC2421MFS,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,20.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234579,08/Dec/23 10:04 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0629CPOS20028,Kasse 28,Checkoutkasse,629,Drive-In,DE0629CPOS20028,10.250.71.128,HP EOP,SN - PC - Kasse 28 - DE0629CPOS20028,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,06.04.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234580,29/Nov/23 2:19 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0633CPOS20028,Kasse 28,Checkoutkasse,633,Drive-In,DE0633CPOS20028,10.250.79.128,HP EOP,8CN3410DJD,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,22.11.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234581,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0636CPOS20028,Kasse 28,Checkoutkasse,636,Drive-In,DE0636CPOS20028,10.250.86.128,HP RP9,SN - PC - Kasse 28 - DE0636CPOS20028,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234582,03/Nov/23 2:13 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0637CPOS20028,Kasse 28,Checkoutkasse,637,Drive-In,DE0637CPOS20028,10.250.89.128,HP RP9,SN - PC - Kasse 28 - DE0637CPOS20028,Windows 10 Pro,Intel(R) Pentium(R) Dual  CPU  E2160  @ 1.80GHz,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234583,03/Nov/23 2:32 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0638CPOS20028,Kasse 28,Checkoutkasse,638,Drive-In,DE0638CPOS20028,10.250.87.128,HP RP9,SN - PC - Kasse 28 - DE0638CPOS20028,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234584,03/Nov/23 3:47 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0643CPOS20028,Kasse 28,Checkoutkasse,643,Drive-In,DE0643CPOS20028,10.250.97.128,HP RP9,SN - PC - Kasse 28 - DE0643CPOS20028,Windows 10 Pro,Intel Pentium III Xeon-Prozessor,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234585,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0645CPOS20028,Kasse 28,Checkoutkasse,645,Drive-In,DE0645CPOS20028,10.253.45.128,HP RP9,SN - PC - Kasse 28 - DE0645CPOS20028,Windows 10,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234586,14/Nov/23 8:14 AM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0647CPOS20028,Kasse 28,Checkoutkasse,647,Reservieren und Abholen,DE0647CPOS20028,10.250.93.128,HP RP9,SN - PC - Kasse 28 - DE0647CPOS20028,Windows 10,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234587,12/Apr/24 1:31 PM,20/Jun/23 5:24 PM,PC - Kasse 28 - DE0875CPOS20028,Kasse 28,Checkoutkasse,875,Drive-In,DE0875CPOS20028,10.253.75.128,HP RP9,SN - PC - Kasse 28 - DE0875CPOS20028,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234588,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 29 - DE0531CPOS20029,Kasse 29,Checkoutkasse,531,Drive-In,DE0531CPOS20029,10.250.37.129,HP RP9,SN - PC - Kasse 29 - DE0531CPOS20029,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234589,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 29 - DE0569CPOS20029,Kasse 29,Checkoutkasse,569,Drive-In,DE0569CPOS20029,10.250.184.129,HP RP9,SN - PC - Kasse 29 - DE0569CPOS20029,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-247378,19/Apr/24 7:29 AM,19/Apr/24 7:29 AM,PC - Kasse 29 - DE0574CPOS20029,Kasse 29,Mobile Kasse,574,Hauptkassenzone,DE0574CPOS20029,10.250.132.129,HP RP9,SN - PC - Kasse 29 - DE0574CPOS20029,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234590,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 29 - DE0618CPOS20029,Kasse 29,Checkoutkasse,618,Drive-In,DE0618CPOS20029,10.250.55.129,HP RP7,SN - PC - Kasse 29 - DE0618CPOS20029,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234591,08/Dec/23 1:42 PM,20/Jun/23 5:24 PM,PC - Kasse 29 - DE0620CPOS20029,Kasse 29,Mobile Kasse,620,Drive-In,DE0620CPOS20029,10.250.54.129,HP EOP,SN - PC - Kasse 29 - DE0620CPOS20029,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,08.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234592,24/Jan/24 6:59 AM,20/Jun/23 5:24 PM,PC - Kasse 29 - DE0622CPOS20029,Kasse 29,Checkoutkasse,622,Drive-In,DE0622CPOS20029,10.250.59.129,HP EOP,8CN3460B0K,Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,23.01.2024,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,Standort KIC,
CIOS-239104,07/Jul/23 2:25 PM,07/Jul/23 2:25 PM,PC - Kasse 31 - DE0102CPOS20031,Kasse 31,Retourenkasse,102,Labor,DE0102CPOS20031,10.49.243.131,HP RP7,,,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-239113,07/Jul/23 2:42 PM,07/Jul/23 2:42 PM,PC - Kasse 31 - DE0107CPOS20031,Kasse 31,Retourenkasse,107,Labor,DE0107CPOS20031,10.49.244.131,HP RP9,,,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-239128,07/Jul/23 2:53 PM,07/Jul/23 2:53 PM,PC - Kasse 31 - DE0108CPOS20031,Kasse 31,Retourenkasse,108,Labor,DE0108CPOS20031,10.253.118.131,HP RP9,,,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-239139,07/Jul/23 3:00 PM,07/Jul/23 3:00 PM,PC - Kasse 31 - DE0109CPOS20031,Kasse 31,Retourenkasse,109,Labor,DE0109CPOS20031,10.253.119.131,HP RP9,,,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-239149,07/Jul/23 3:06 PM,07/Jul/23 3:06 PM,PC - Kasse 31 - DE0121CPOS20031,Kasse 31,Retourenkasse,121,Labor,DE0121CPOS20031,10.253.121.131,HP RP9,,,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234593,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0300CPOS20031,Kasse 31,Retourenkasse,300,Hauptinformation,DE0300CPOS20031,10.250.248.131,HP RP9,SN - PC - Kasse 31 - DE0300CPOS20031,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-239054,27/Jun/23 1:28 PM,27/Jun/23 1:06 PM,PC - Kasse 31 - DE0311CPOS20031,Kasse 31,Retourenkasse,311,Hauptkassenzone,DE0311CPOS20031,10.253.65.131,HP RP9,SN - PC - Kasse 31 - DE0311CPOS20031,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234594,29/Jun/23 10:25 AM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0330CPOS20031,Kasse 31,Retourenkasse,330,Hauptinformation,DE0330CPOS20031,10.253.32.131,HP RP9,SN - PC - Kasse 31 - DE0330CPOS20031,Windows 10 Pro,,,,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234595,14/Nov/23 10:57 AM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0400CPOS20031,Kasse 31,Retourenkasse,400,Hauptinformation,DE0400CPOS20031,10.253.92.131,HP RP9,SN - PC - Kasse 31 - DE0400CPOS20031,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234596,21/Dec/23 7:43 AM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0401CPOS20031,Kasse 31,Retourenkasse,401,Hauptinformation,DE0401CPOS20031,10.250.208.131,HP RP9,SN - PC - Kasse 31 - DE0401CPOS20031,Windows 10 Pro,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
CIOS-234597,30/Oct/23 12:42 PM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0404CPOS20031,Kasse 31,Retourenkasse,404,Hauptinformation,DE0404CPOS20031,10.250.136.131,HP RP9,SN - PC - Kasse 31 - DE0404CPOS20031,Windows 10 Pro,,,Inaktiv - Pool,ServiceDesk Kasse / POS,TeamPOS Support,POSService,Kasse wurde am 10.10.2023 wegen Schließung der NL abgebaut,
CIOS-234598,21/Dec/23 7:39 AM,20/Jun/23 5:24 PM,PC - Kasse 31 - DE0406CPOS20031,Kasse 31,Retourenkasse,406,Hauptinformation,DE0406CPOS20031,10.253.156.131,HP EOP,SN - PC - Kasse 31 - DE0406CPOS20031,Windows 10 Pro,Intel(R) Celeron(R) CPU 2.00GHz,20.12.2023,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,POSService,,
